YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M
2023,5,24,96.14,1.61,2.56,0.81,1.75,137.44,2.51,4.86,1.4,3.47,150.31,7.06,7.29,0.8
2023,5,25,96.28,3.21,5.27,1.57,3.7,45.88,4.67,7.7,2.27,5.42,45.38,7.8,8.27,1.58
2023,5,26,96.68,2.38,3.13,1.33,1.8,67.06,3.55,4.52,1.86,2.66,66.94,8.38,8.63,1.14
2023,5,27,96.78,2.47,4.46,0.05,4.41,94.62,3.91,6.07,0.09,5.97,93.25,7.58,8.56,1.19
2023,5,28,96.27,2.38,3.21,1.76,1.45,55.5,4.01,4.77,3.01,1.76,56.31,4.61,8.09,1.1
2023,5,29,95.89,2.97,4.3,2.0,2.3,46.19,4.97,5.77,3.82,1.95,49.19,3.23,7.91,1.37
2023,5,30,96.31,2.65,3.77,1.57,2.2,75.31,4.21,4.98,2.99,1.98,75.88,6.22,8.15,1.25
2023,5,31,96.42,1.77,2.55,0.52,2.02,79.5,2.47,4.1,0.68,3.42,79.06,8.42,8.44,0.92
2023,6,1,96.25,1.8,2.52,0.27,2.25,158.31,2.54,3.55,0.36,3.2,158.31,8.4,8.42,0.98
2023,6,2,95.86,2.48,3.31,0.37,2.95,181.69,3.85,5.69,0.43,5.25,181.38,8.52,8.53,1.18
2023,6,3,95.67,2.88,3.57,2.19,1.38,94.31,4.88,6.32,3.52,2.8,94.94,6.71,7.58,1.35
2023,6,4,95.93,1.88,2.41,0.8,1.6,112.0,2.61,4.03,1.29,2.74,107.75,3.44,7.97,0.93
2023,6,5,95.76,1.99,2.38,1.5,0.88,254.44,3.41,5.2,2.07,3.12,267.0,7.17,7.77,0.87
2023,6,6,95.4,2.8,4.83,1.96,2.88,306.31,4.94,6.88,2.91,3.98,307.12,5.82,7.06,1.23
2023,6,7,95.0,1.5,2.17,0.98,1.19,265.25,3.0,5.42,1.7,3.72,264.38,6.37,7.11,0.59
2023,6,8,95.1,2.37,3.34,1.93,1.41,324.75,4.3,5.65,2.64,3.01,309.25,6.65,7.48,1.03
2023,6,9,95.39,2.85,4.55,1.94,2.61,309.62,4.52,6.44,2.95,3.48,309.5,5.11,7.9,1.3
2023,6,10,95.53,2.15,2.6,1.36,1.24,268.5,3.65,5.76,2.41,3.36,269.44,7.87,8.24,0.98
2023,6,11,95.43,2.94,4.49,0.93,3.57,214.0,4.77,6.44,1.43,5.01,215.56,6.49,7.89,1.36
2023,6,12,94.99,3.47,5.22,1.84,3.39,229.44,5.41,7.16,4.16,3.0,231.5,3.14,8.19,1.61
2023,6,13,95.22,2.73,3.59,1.97,1.62,253.88,4.69,5.73,3.27,2.46,255.19,7.38,8.22,1.2
2023,6,14,94.81,3.86,6.41,1.95,4.47,257.88,6.45,9.23,4.06,5.17,259.31,5.08,8.2,1.73
2023,6,15,95.13,1.8,2.16,0.99,1.17,251.31,3.06,4.78,1.55,3.24,250.88,6.97,7.66,0.8
2023,6,16,95.08,3.04,5.44,0.28,5.16,256.44,4.77,7.48,0.39,7.09,256.56,5.12,6.68,1.45
2023,6,17,95.5,3.43,4.57,2.16,2.42,318.62,5.65,6.3,4.91,1.39,319.5,7.0,7.67,1.59
2023,6,18,95.71,1.61,2.38,0.23,2.15,247.69,2.84,5.12,0.14,4.98,249.81,8.19,8.25,0.7
2023,6,19,95.87,2.41,4.42,0.62,3.8,156.44,3.8,6.23,0.95,5.27,157.88,5.24,7.47,1.18
2023,6,20,96.18,3.09,4.73,1.45,3.29,81.31,5.2,6.68,3.41,3.27,83.0,3.58,7.37,1.43
2023,6,21,96.28,4.35,5.85,2.31,3.54,39.88,6.58,8.45,4.4,4.05,43.12,1.81,7.53,2.08
2023,6,22,96.08,3.07,3.53,2.49,1.03,60.38,4.62,5.51,3.64,1.87,63.31,1.9,7.96,1.48
2023,6,23,95.7,1.78,2.67,0.81,1.86,176.44,3.11,4.66,1.48,3.18,180.25,4.26,8.06,0.8
2023,6,24,95.63,1.84,2.43,1.41,1.02,294.69,3.27,4.7,2.63,2.05,295.94,5.41,8.01,0.8
2023,6,25,95.54,2.15,3.12,0.94,2.18,254.25,3.91,5.32,1.43,3.89,256.31,6.78,8.11,0.95
2023,6,26,95.08,2.45,4.24,1.45,2.79,221.25,4.22,5.7,2.52,3.19,224.06,5.01,8.28,1.11
2023,6,27,95.16,2.35,3.41,1.46,1.95,278.94,4.14,4.91,2.59,2.33,279.81,4.92,8.04,1.03
2023,6,28,95.77,2.76,3.96,1.73,2.23,313.19,4.5,5.75,3.6,2.15,313.44,5.85,7.21,1.22
2023,6,29,96.14,1.54,2.27,0.15,2.12,238.69,2.68,5.12,0.25,4.88,257.0,6.52,6.9,0.65
2023,6,30,96.05,1.68,2.04,0.73,1.3,193.31,2.97,4.34,1.07,3.27,197.44,4.18,7.52,0.77
2023,7,1,95.94,1.74,3.07,0.85,2.22,215.25,2.78,4.09,1.7,2.39,218.75,4.12,7.57,0.84
2023,7,2,95.65,2.39,3.96,1.43,2.53,237.69,4.37,5.97,2.62,3.35,240.44,6.06,7.69,1.05
2023,7,3,95.66,2.56,4.25,1.54,2.72,230.81,4.45,6.08,2.69,3.39,233.62,5.82,8.0,1.17
2023,7,4,95.91,2.09,2.97,1.55,1.41,298.88,3.73,4.85,2.72,2.13,299.38,6.38,8.06,0.89
2023,7,5,96.07,1.34,2.57,0.44,2.13,224.44,2.3,4.63,0.34,4.3,222.5,7.17,8.12,0.63
2023,7,6,95.8,1.09,1.68,0.18,1.5,192.06,1.49,2.81,0.12,2.69,190.19,6.87,7.91,0.59
2023,7,7,95.64,1.12,2.3,0.34,1.95,301.88,2.0,4.27,0.72,3.55,307.06,5.78,7.46,0.5
2023,7,8,95.57,1.67,2.34,0.73,1.62,186.0,2.95,4.48,0.53,3.95,186.62,6.0,7.74,0.8
2023,7,9,95.43,1.48,2.45,0.08,2.37,274.69,2.61,4.22,0.4,3.82,284.5,3.94,7.55,0.7
2023,7,10,95.64,2.52,3.95,1.62,2.34,318.06,4.21,5.55,3.3,2.25,319.06,7.31,8.12,1.16
2023,7,11,95.93,1.84,2.4,0.99,1.41,301.94,3.2,5.17,1.49,3.68,303.5,7.6,8.14,0.8
2023,7,12,95.96,2.09,2.71,0.76,1.96,238.5,3.77,5.8,1.12,4.7,240.75,7.58,7.95,0.91
2023,7,13,95.65,2.2,3.07,1.12,1.95,215.12,3.66,4.83,2.28,2.55,217.19,6.18,8.05,1.05
2023,7,14,95.72,1.45,1.92,0.62,1.3,181.81,2.51,4.51,0.56,3.95,184.56,6.01,7.81,0.67
2023,7,15,95.75,2.02,3.43,0.42,3.01,209.69,3.33,4.48,0.27,4.22,227.81,6.4,7.68,0.95
2023,7,16,95.5,2.36,3.77,1.45,2.32,260.5,4.16,5.33,2.4,2.93,262.44,5.69,7.66,1.09
2023,7,17,95.97,2.03,3.27,1.11,2.16,241.56,3.63,4.88,1.53,3.35,244.0,5.08,5.85,0.92
2023,7,18,96.02,1.81,2.52,0.73,1.79,257.31,3.33,4.06,1.22,2.84,258.19,6.4,7.22,0.79
2023,7,19,96.06,1.46,1.97,0.83,1.14,278.38,2.83,4.94,1.31,3.62,281.25,5.45,7.35,0.62
2023,7,20,95.95,1.71,2.28,1.08,1.2,248.0,3.16,4.88,1.43,3.45,249.38,7.06,7.74,0.73
2023,7,21,95.44,2.41,3.47,1.42,2.05,300.0,4.28,5.1,2.83,2.27,299.81,6.31,7.88,1.09
2023,7,22,95.64,1.32,2.19,0.2,1.98,306.12,2.27,4.79,0.38,4.41,319.25,5.56,7.85,0.61
2023,7,23,95.96,1.72,2.47,0.39,2.08,222.5,3.07,4.85,0.38,4.47,225.94,6.9,7.83,0.76
2023,7,24,96.24,1.38,1.88,0.2,1.67,243.81,2.19,3.4,0.45,2.95,247.75,6.7,7.63,0.66
2023,7,25,96.29,1.59,2.37,0.47,1.9,228.69,2.55,3.58,0.8,2.78,229.0,6.44,7.66,0.73
2023,7,26,96.32,1.86,3.01,0.54,2.47,218.62,3.08,6.08,0.73,5.34,222.56,7.74,7.82,0.92
2023,7,27,96.06,3.0,4.89,1.57,3.32,237.56,5.09,7.05,3.38,3.67,240.31,6.18,7.57,1.34
2023,7,28,96.17,2.1,3.54,1.38,2.16,249.38,3.8,5.15,2.16,2.99,252.06,6.71,7.52,0.92
2023,7,29,95.82,3.13,5.09,1.6,3.48,270.88,5.34,7.75,2.93,4.82,272.81,6.93,7.47,1.43
2023,7,30,95.95,1.45,2.8,0.32,2.48,199.88,2.43,4.22,0.54,3.67,195.06,7.05,7.85,0.67
2023,7,31,96.08,2.05,2.6,1.51,1.09,318.75,3.55,4.63,2.73,1.91,316.5,6.16,7.65,0.91
2023,8,1,96.49,1.94,2.55,0.97,1.59,112.25,3.1,4.87,1.38,3.49,185.44,6.24,6.43,0.91
2023,8,2,96.58,1.52,2.65,0.28,2.37,211.0,2.45,4.86,0.14,4.71,212.81,5.81,6.22,0.73
2023,8,3,96.14,3.1,4.62,1.76,2.87,187.81,4.6,5.99,3.31,2.69,191.31,2.64,7.07,1.54
2023,8,4,95.83,1.28,2.41,0.46,1.95,147.62,2.1,4.0,0.68,3.32,159.19,6.12,7.45,0.63
2023,8,5,95.95,1.95,2.48,1.47,1.01,210.94,3.45,5.02,1.55,3.46,222.38,6.59,7.27,0.89
2023,8,6,95.9,2.77,4.2,1.39,2.8,187.31,4.17,5.83,2.35,3.48,190.5,4.77,7.21,1.36
2023,8,7,95.44,3.1,4.83,1.77,3.05,204.75,4.98,6.85,3.08,3.77,208.75,5.71,7.36,1.49
2023,8,8,95.49,3.65,5.58,1.69,3.89,290.69,6.13,8.17,3.49,4.68,291.75,6.54,7.53,1.68
2023,8,9,95.62,2.33,3.53,1.49,2.05,283.44,4.01,5.36,2.6,2.77,283.75,6.36,7.41,1.02
2023,8,10,95.18,2.75,4.15,1.4,2.75,254.75,4.58,6.08,2.85,3.23,256.19,2.99,6.91,1.27
2023,8,11,95.6,1.74,3.2,0.38,2.82,255.88,2.98,4.67,0.74,3.92,257.69,5.95,7.19,0.77
2023,8,12,95.74,2.02,2.61,1.37,1.24,256.88,3.63,5.17,2.43,2.74,257.81,6.46,7.31,0.87
2023,8,13,95.87,2.44,3.65,1.09,2.55,275.88,4.04,4.93,1.83,3.11,274.94,7.39,7.57,1.11
2023,8,14,95.75,2.06,3.65,0.02,3.62,167.38,3.2,5.55,0.23,5.32,170.69,4.62,6.69,1.02
2023,8,15,95.41,2.4,3.77,0.95,2.83,262.94,4.27,5.77,1.78,3.98,264.69,5.59,7.33,1.02
2023,8,16,95.83,1.37,2.85,0.6,2.25,222.69,2.43,4.31,0.71,3.6,234.06,5.76,7.29,0.62
2023,8,17,95.62,2.66,5.38,0.4,4.98,173.19,4.18,7.52,0.5,7.02,175.19,6.62,7.35,1.34
2023,8,18,95.61,3.01,4.24,1.78,2.46,300.19,5.16,5.95,3.62,2.34,299.88,6.78,7.3,1.36
2023,8,19,96.21,1.26,2.02,0.62,1.38,263.44,2.23,4.32,0.88,3.44,268.12,7.53,7.55,0.58
2023,8,20,96.35,1.6,2.46,0.42,2.04,240.69,2.45,3.34,0.43,2.91,243.44,7.05,7.05,0.79
2023,8,21,96.37,2.02,2.7,1.22,1.47,183.38,3.62,5.7,2.34,3.36,285.25,5.56,6.74,0.87
2023,8,22,96.28,2.73,3.95,1.69,2.27,122.12,4.53,5.15,2.86,2.3,119.38,6.12,6.8,1.27
2023,8,23,96.27,1.23,2.01,0.19,1.82,172.25,1.83,4.1,0.07,4.03,163.5,6.01,6.91,0.69
2023,8,24,95.88,1.64,2.89,0.35,2.54,169.5,2.77,5.05,0.6,4.45,171.81,3.93,5.93,0.82
2023,8,25,95.61,2.33,3.34,1.2,2.14,278.88,4.09,4.89,2.94,1.95,280.81,5.22,6.53,1.03
2023,8,26,95.6,1.64,2.84,0.4,2.45,243.0,2.95,4.59,0.84,3.75,255.0,5.71,6.7,0.73
2023,8,27,95.77,1.82,2.52,0.98,1.53,79.88,3.1,4.65,2.08,2.57,78.81,4.64,6.6,0.9
2023,8,28,95.92,1.59,2.41,0.91,1.5,100.94,2.66,3.52,1.53,1.98,102.38,2.76,6.43,0.78
2023,8,29,95.7,1.38,1.79,1.04,0.75,125.56,2.45,3.2,1.85,1.35,127.25,2.85,6.49,0.66
2023,8,30,95.4,2.5,4.16,1.01,3.16,300.75,4.16,5.77,1.93,3.84,301.38,5.15,6.64,1.16
2023,8,31,95.93,3.66,5.59,2.14,3.45,24.25,5.5,7.7,4.3,3.4,24.75,6.95,7.16,1.75
2023,9,1,96.73,1.98,2.3,1.37,0.93,84.06,3.32,4.8,1.51,3.3,84.0,7.11,7.09,0.86
2023,9,2,96.5,1.18,1.98,0.37,1.61,278.81,2.14,3.89,0.88,3.01,277.19,6.88,6.88,0.48
2023,9,3,96.11,2.24,3.02,1.74,1.27,301.56,4.17,5.55,2.53,3.02,301.94,6.36,6.58,0.95
2023,9,4,95.98,2.23,2.96,1.95,1.01,311.88,4.18,5.72,2.66,3.06,312.5,6.16,6.51,0.97
2023,9,5,96.03,1.8,2.38,1.17,1.21,271.06,3.47,5.57,1.73,3.85,282.88,6.31,6.48,0.77
2023,9,6,95.75,1.54,2.12,0.45,1.67,270.75,2.99,5.19,0.85,4.34,271.75,6.41,6.47,0.63
2023,9,7,95.51,1.76,2.78,0.3,2.48,262.31,3.21,4.22,0.12,4.1,262.81,4.79,6.21,0.74
2023,9,8,95.84,1.3,2.05,0.38,1.66,182.0,2.38,3.96,0.41,3.55,184.5,4.43,6.06,0.58
2023,9,9,96.2,1.89,3.34,0.73,2.62,139.25,3.16,4.66,1.52,3.14,141.81,4.54,5.99,0.94
2023,9,10,96.18,1.27,1.91,0.48,1.42,124.0,2.09,3.13,0.68,2.45,124.0,3.15,6.05,0.65
2023,9,11,96.12,2.16,3.52,0.89,2.63,322.38,3.59,4.81,1.64,3.17,322.69,5.19,6.12,1.01
2023,9,12,95.99,1.63,2.29,0.91,1.39,260.75,2.61,4.05,1.25,2.8,263.31,5.09,6.03,0.79
2023,9,13,95.94,1.9,2.72,1.05,1.66,326.12,3.44,4.96,1.83,3.13,325.44,4.65,6.2,0.88
2023,9,14,96.23,2.43,3.33,1.83,1.51,140.62,4.32,5.54,3.22,2.32,140.06,6.35,6.39,1.09
2023,9,15,96.3,2.65,4.19,1.95,2.23,81.62,4.36,5.72,3.59,2.13,82.06,5.83,6.29,1.24
2023,9,16,96.04,1.52,2.52,0.17,2.34,239.56,2.48,4.51,0.45,4.06,240.0,6.52,6.51,0.69
2023,9,17,95.63,1.96,4.27,0.91,3.35,182.88,3.02,6.08,1.4,4.68,185.38,1.32,5.55,0.97
2023,9,18,95.6,3.16,4.65,1.69,2.96,314.0,5.1,6.55,3.38,3.18,314.81,4.99,5.91,1.46
2023,9,19,96.15,2.05,2.84,1.42,1.42,306.44,3.45,4.54,2.23,2.3,305.81,5.45,6.02,0.87
2023,9,20,96.47,1.24,1.92,0.19,1.73,213.38,1.96,3.26,0.17,3.09,223.56,5.48,5.86,0.57
2023,9,21,96.74,1.98,2.44,1.64,0.8,77.25,3.02,3.9,2.19,1.7,76.5,4.66,5.79,0.94
2023,9,22,96.68,3.22,4.3,2.06,2.23,45.0,5.06,6.46,3.11,3.36,46.19,4.45,5.7,1.52
2023,9,23,95.71,6.15,7.5,4.12,3.38,72.12,8.91,10.47,6.38,4.09,15.75,1.22,5.6,2.97
2023,9,24,95.62,3.02,5.59,1.47,4.12,307.88,4.68,8.35,2.88,5.48,307.81,2.95,5.49,1.43
2023,9,25,96.13,1.86,2.84,1.3,1.55,209.62,3.36,4.11,2.28,1.82,223.56,2.45,5.4,0.83
2023,9,26,96.75,2.28,2.88,1.55,1.34,55.75,3.66,4.07,3.3,0.77,57.25,1.93,5.35,1.09
2023,9,27,96.74,1.95,2.66,1.45,1.22,76.56,3.38,4.59,2.27,2.31,77.94,2.45,5.39,0.87
2023,9,28,96.5,1.7,2.3,1.03,1.27,76.0,2.81,4.11,1.97,2.14,78.38,4.88,5.34,0.73
2023,9,29,96.35,1.73,2.29,1.09,1.2,57.25,2.76,3.96,2.14,1.82,39.88,3.99,5.35,0.83
2023,9,30,96.57,2.15,2.8,1.14,1.65,156.44,3.41,4.68,1.63,3.05,155.94,3.19,5.37,1.02
2023,10,1,96.75,2.72,3.68,1.88,1.8,187.06,4.56,5.75,3.66,2.09,187.69,5.44,5.43,1.19
2023,10,2,96.68,2.12,2.84,0.54,2.3,139.62,3.63,6.09,0.7,5.38,139.94,5.3,5.28,0.95
2023,10,3,96.59,1.7,2.37,0.93,1.45,180.19,2.48,4.15,1.26,2.89,165.25,5.0,5.23,0.88
2023,10,4,96.56,1.84,2.56,0.15,2.41,188.06,2.73,4.32,0.09,4.23,189.12,5.31,5.27,0.88
2023,10,5,96.41,2.38,3.59,1.2,2.4,184.19,3.74,4.66,1.98,2.69,185.12,3.55,5.13,1.09
2023,10,6,95.83,1.59,2.31,1.1,1.21,206.12,2.62,3.7,1.56,2.15,208.81,3.09,4.71,0.73
2023,10,7,95.49,3.93,5.41,1.45,3.97,303.06,6.47,8.3,2.64,5.66,303.25,5.13,5.34,1.76
2023,10,8,95.36,3.55,5.38,2.02,3.36,283.81,6.32,7.69,4.33,3.35,284.75,3.43,5.26,1.5
2023,10,9,95.34,2.62,4.46,1.95,2.51,239.12,4.65,6.15,3.06,3.09,241.0,3.03,4.92,1.09
2023,10,10,95.39,2.45,3.56,1.68,1.88,267.5,4.1,5.13,2.95,2.19,268.5,4.46,5.02,1.05
2023,10,11,95.58,1.95,2.41,1.24,1.17,276.25,3.26,4.72,2.11,2.61,277.62,4.73,5.2,0.84
2023,10,12,95.59,0.98,1.76,0.12,1.64,203.44,1.51,2.87,0.18,2.69,227.0,4.86,4.85,0.54
2023,10,13,95.79,2.11,3.04,1.43,1.61,153.56,3.62,5.34,1.48,3.87,153.5,4.87,4.81,0.89
2023,10,14,94.87,2.72,5.0,1.05,3.94,218.19,4.55,8.52,2.07,6.45,221.5,1.95,3.86,1.23
2023,10,15,94.91,4.23,5.83,2.19,3.64,329.94,6.69,8.45,4.92,3.53,331.0,3.5,4.75,1.95
2023,10,16,95.24,2.95,4.02,2.27,1.76,319.5,5.18,5.66,4.7,0.95,320.62,2.74,4.55,1.22
2023,10,17,95.9,2.5,3.62,1.84,1.78,324.38,4.22,4.93,3.59,1.34,324.19,2.26,4.53,1.01
2023,10,18,96.35,1.91,2.41,0.79,1.62,228.0,3.05,4.48,0.97,3.5,230.25,2.43,4.57,0.84
2023,10,19,96.0,2.75,5.06,1.64,3.41,199.25,4.73,7.19,2.02,5.16,201.06,4.09,4.48,1.2
2023,10,20,94.74,2.75,4.76,1.4,3.35,223.31,4.56,6.74,2.41,4.34,225.19,1.43,4.2,1.21
2023,10,21,94.58,3.69,6.68,1.88,4.8,286.38,6.34,9.77,3.47,6.3,286.88,3.8,4.5,1.52
2023,10,22,95.43,3.86,6.12,1.8,4.32,310.5,6.64,8.64,3.34,5.3,310.56,4.12,4.57,1.63
2023,10,23,96.53,2.2,2.95,0.78,2.16,215.69,3.59,6.3,0.56,5.73,228.12,4.69,4.63,0.92
2023,10,24,96.93,2.5,3.12,2.11,1.01,212.69,4.45,6.31,2.76,3.55,215.38,4.44,4.39,1.05
2023,10,25,96.88,2.54,3.05,1.71,1.34,228.06,4.95,6.03,2.17,3.86,229.75,4.23,4.33,0.95
2023,10,26,96.72,2.28,2.75,0.38,2.38,238.94,4.71,6.14,0.46,5.68,238.31,3.88,4.18,0.8
2023,10,27,96.48,2.24,2.82,1.88,0.94,249.62,4.31,5.31,2.48,2.83,251.12,2.49,3.97,0.81
2023,10,28,96.26,1.71,2.95,0.41,2.55,265.69,3.08,5.01,0.73,4.28,267.5,3.29,3.93,0.7
2023,10,29,95.92,1.38,2.78,0.22,2.56,177.44,2.2,4.02,0.52,3.51,177.06,2.18,3.53,0.66
2023,10,30,95.55,3.55,5.54,1.12,4.41,289.12,5.38,7.44,2.19,5.25,287.81,2.26,3.64,1.64
2023,10,31,95.96,1.91,3.74,0.3,3.45,160.56,3.11,5.74,0.14,5.6,175.12,2.18,4.02,0.88
2023,11,1,96.45,4.17,6.34,2.02,4.33,313.0,6.77,8.8,4.38,4.41,313.75,3.84,4.17,1.88
2023,11,2,97.24,2.02,2.65,0.74,1.91,243.75,3.8,5.52,1.07,4.45,246.38,4.18,4.19,0.77
2023,11,3,97.05,2.54,3.88,0.96,2.92,213.06,4.5,6.36,1.24,5.12,215.19,4.14,4.09,0.97
2023,11,4,96.51,2.16,2.66,0.73,1.93,249.62,3.83,5.49,1.07,4.42,250.75,3.16,3.92,0.83
2023,11,5,96.13,2.6,3.34,1.91,1.44,308.25,4.82,5.91,3.7,2.21,307.88,3.65,3.66,0.97
2023,11,6,96.06,2.31,3.53,0.41,3.12,134.44,4.07,6.55,0.43,6.11,137.88,3.4,3.65,1.01
2023,11,7,95.59,2.88,4.8,2.25,2.55,268.12,5.44,7.34,4.09,3.25,269.12,3.03,3.54,1.05
2023,11,8,95.97,2.38,3.82,0.94,2.88,217.94,4.35,6.4,0.77,5.63,219.31,3.6,3.61,0.91
2023,11,9,95.64,2.82,4.63,1.84,2.79,276.0,5.12,6.81,3.6,3.21,276.88,2.41,3.39,1.09
2023,11,10,96.42,1.75,2.77,0.45,2.32,251.38,3.21,5.29,0.73,4.56,253.31,0.87,3.43,0.68
2023,11,11,96.9,2.02,2.53,1.06,1.47,206.5,3.66,5.41,1.73,3.66,219.5,3.5,3.69,0.78
2023,11,12,97.16,1.8,2.63,0.74,1.89,62.5,2.98,4.5,1.05,3.45,61.75,3.38,3.49,0.78
2023,11,13,96.79,2.3,3.12,0.97,2.15,261.75,4.04,6.73,1.41,5.32,264.0,3.59,3.53,0.92
2023,11,14,96.99,2.52,3.93,1.2,2.73,232.94,4.16,5.92,1.66,4.27,247.38,3.62,3.65,1.11
2023,11,15,97.01,2.18,3.37,0.05,3.32,209.81,3.87,6.01,0.02,5.98,208.75,2.57,3.48,0.91
2023,11,16,96.66,2.58,3.12,0.35,2.77,228.06,4.87,6.38,0.47,5.9,228.5,3.52,3.47,0.9
2023,11,17,95.84,3.02,4.62,2.12,2.51,214.38,5.59,6.33,3.66,2.67,215.69,2.24,3.22,1.15
2023,11,18,95.47,3.24,5.18,2.03,3.15,325.31,5.75,7.2,4.49,2.7,325.19,3.47,3.47,1.29
2023,11,19,95.91,2.16,2.65,0.93,1.72,309.88,3.61,4.96,1.63,3.33,309.88,3.48,3.42,0.85
2023,11,20,96.75,2.14,2.84,1.62,1.22,103.38,3.78,5.41,2.03,3.37,105.0,2.29,3.27,0.84
2023,11,21,96.19,2.28,4.05,1.48,2.57,151.81,4.2,6.56,2.73,3.84,154.38,0.36,3.04,0.9
2023,11,22,95.32,3.34,4.8,2.04,2.75,310.69,5.52,6.89,3.3,3.59,310.56,1.87,3.17,1.46
2023,11,23,95.79,2.32,3.23,1.24,1.99,293.5,4.23,6.93,1.95,4.98,295.06,3.29,3.23,0.86
2023,11,24,96.42,2.3,3.27,1.78,1.48,322.19,4.32,6.16,2.35,3.82,306.94,2.22,3.07,0.88
2023,11,25,96.86,2.12,3.46,1.48,1.98,88.25,3.62,6.06,1.87,4.2,90.06,3.27,3.27,0.91
2023,11,26,95.9,2.46,3.89,1.7,2.19,200.0,4.32,5.47,2.75,2.72,201.38,2.06,3.09,0.97
2023,11,27,95.42,3.36,4.79,2.47,2.31,289.44,6.14,6.95,5.13,1.82,289.19,2.86,3.24,1.24
2023,11,28,95.91,4.24,6.66,2.41,4.25,296.25,7.37,9.15,4.18,4.97,296.25,2.83,3.27,1.77
2023,11,29,96.14,2.34,3.14,1.12,2.02,243.69,4.12,6.31,1.95,4.38,247.44,2.93,3.16,0.97
2023,11,30,96.24,2.65,3.23,2.09,1.14,230.94,5.12,6.46,2.53,3.92,232.94,2.95,3.13,0.92
2023,12,1,96.07,2.7,4.46,1.97,2.49,214.88,4.89,6.66,3.02,3.64,216.62,0.73,2.8,1.0
2023,12,2,95.88,1.66,2.24,0.68,1.57,217.75,3.1,4.64,1.16,3.48,218.94,1.71,2.73,0.6
2023,12,3,95.12,2.44,4.32,0.6,3.72,235.94,4.77,7.73,1.23,6.49,236.44,1.37,2.69,0.89
2023,12,4,95.45,2.06,3.52,0.86,2.66,290.06,3.93,7.63,1.32,6.32,290.62,1.52,2.97,0.7
2023,12,5,95.86,1.51,2.25,0.43,1.83,200.19,2.48,4.2,0.56,3.63,200.81,1.7,2.87,0.66
2023,12,6,96.05,3.5,5.69,1.92,3.77,314.12,6.0,8.12,3.21,4.9,284.75,2.03,2.87,1.49
2023,12,7,96.04,2.38,3.29,1.75,1.55,256.38,4.4,5.47,3.11,2.36,259.44,2.02,2.82,0.88
2023,12,8,96.2,2.27,3.86,1.21,2.66,228.69,4.07,6.07,1.49,4.58,229.25,2.67,2.88,0.93
2023,12,9,96.16,2.47,4.0,1.31,2.69,216.0,4.45,6.27,1.88,4.4,218.25,1.69,2.7,0.98
2023,12,10,95.37,2.99,5.99,0.69,5.3,243.81,5.17,8.59,1.02,7.57,244.56,0.68,2.44,1.27
2023,12,11,95.97,3.64,5.03,2.3,2.73,306.56,6.42,8.04,3.93,4.11,307.19,2.18,2.97,1.51
2023,12,12,97.12,2.38,3.02,1.47,1.55,247.88,4.3,6.54,2.0,4.54,250.44,2.98,2.94,0.91
2023,12,13,97.58,2.54,2.89,1.47,1.42,302.31,4.69,6.04,2.66,3.38,302.44,2.43,2.87,0.91
2023,12,14,97.85,2.08,2.88,1.2,1.68,305.31,3.7,5.65,2.09,3.56,305.69,2.77,2.9,0.81
2023,12,15,97.43,2.05,2.97,0.97,2.0,303.06,3.59,6.52,1.52,5.01,303.69,2.9,2.86,0.88
2023,12,16,97.16,2.11,2.55,1.28,1.27,128.06,3.49,4.74,1.98,2.77,129.44,2.58,2.83,0.94
2023,12,17,95.81,2.38,5.45,0.96,4.48,135.0,3.93,7.95,1.59,6.36,139.12,0.67,2.65,1.02
2023,12,18,94.29,5.91,7.61,3.77,3.84,295.81,9.45,11.99,7.49,4.5,296.69,2.43,2.88,2.72
2023,12,19,96.24,4.45,6.52,1.84,4.69,310.0,7.44,9.38,3.64,5.74,310.5,2.54,2.93,1.94
2023,12,20,97.14,1.47,2.38,0.11,2.27,292.81,2.46,4.09,0.37,3.72,294.0,2.85,2.84,0.66
2023,12,21,97.13,1.6,2.58,0.54,2.04,217.0,2.56,4.63,0.32,4.31,217.44,1.64,2.75,0.74
2023,12,22,97.02,1.38,2.35,0.25,2.1,131.38,2.11,4.2,0.39,3.8,133.75,2.46,2.74,0.67
2023,12,23,96.99,1.94,2.43,1.38,1.05,192.25,3.34,3.75,2.8,0.95,194.81,1.42,2.73,0.82
2023,12,24,96.95,1.43,2.13,0.35,1.78,203.0,2.58,4.57,0.35,4.22,204.75,1.88,2.65,0.59
2023,12,25,96.86,1.34,2.66,0.08,2.58,149.0,2.3,4.5,0.07,4.44,153.62,1.81,2.71,0.55
2023,12,26,96.46,1.54,2.29,0.94,1.34,117.19,2.77,3.88,1.83,2.05,117.88,0.95,2.48,0.6
2023,12,27,95.49,1.95,3.13,0.27,2.86,187.38,3.57,5.2,0.52,4.67,188.0,0.91,2.55,0.8
2023,12,28,95.04,1.92,2.58,1.18,1.4,303.06,3.52,5.49,1.92,3.57,302.25,2.15,2.8,0.77
2023,12,29,95.06,2.05,3.18,0.84,2.34,296.0,3.98,6.28,1.0,5.28,295.88,1.55,2.75,0.8
