YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2023,8,4,2.94,7.02,0.52,100.62,1.23,2.08,0.45,1.62,180.75,2.16,4.02,0.62,3.41,182.31
2023,8,5,6.61,7.21,0.59,100.68,1.59,2.02,1.15,0.88,211.19,3.08,5.61,1.8,3.8,210.56
2023,8,6,5.81,6.95,0.73,100.75,1.97,2.68,1.44,1.24,179.12,3.89,5.47,2.62,2.85,181.25
2023,8,7,6.65,7.31,0.9,100.32,2.51,3.41,1.74,1.67,201.56,4.66,5.78,2.84,2.95,203.44
2023,8,8,7.11,7.57,1.18,100.22,3.19,4.78,1.94,2.84,272.25,5.77,7.21,4.77,2.44,273.75
2023,8,9,7.02,7.32,0.69,100.4,1.95,2.59,1.43,1.16,265.56,3.86,5.84,2.05,3.78,267.31
2023,8,10,2.95,6.94,1.0,99.99,2.76,4.94,1.74,3.2,228.38,5.06,7.55,2.62,4.93,230.38
2023,8,11,6.4,7.25,0.62,100.39,1.81,2.39,1.27,1.12,259.5,3.51,4.95,1.8,3.14,260.81
2023,8,12,6.96,7.26,0.63,100.53,1.8,2.2,1.43,0.77,233.56,3.64,5.67,2.06,3.61,234.75
2023,8,13,7.04,7.28,0.65,100.57,1.77,2.4,0.93,1.46,213.0,3.27,4.7,1.58,3.12,214.31
2023,8,14,4.71,6.83,0.74,100.52,1.95,3.05,1.02,2.04,174.25,3.7,5.1,1.88,3.22,175.25
2023,8,15,4.99,7.0,0.99,100.16,2.65,4.8,1.41,3.38,244.06,4.69,7.34,2.7,4.64,244.62
2023,8,16,6.62,7.13,0.61,100.58,1.48,2.65,0.3,2.35,289.38,2.7,5.01,0.35,4.66,290.69
2023,8,17,5.92,6.95,0.57,100.45,1.5,2.64,0.71,1.93,138.19,2.83,5.85,1.11,4.74,140.38
2023,8,18,6.52,7.04,0.85,100.31,2.34,3.02,1.35,1.66,286.62,4.28,6.21,2.32,3.89,287.38
2023,8,19,7.37,7.35,0.59,101.06,1.43,2.25,0.84,1.42,237.5,2.53,5.21,1.15,4.06,236.44
2023,8,20,6.97,7.01,0.7,101.2,1.66,2.28,0.73,1.55,222.44,2.76,4.8,1.0,3.8,222.0
2023,8,21,5.28,6.67,0.67,101.1,1.62,2.28,0.68,1.6,240.0,2.86,5.09,0.95,4.13,239.81
2023,8,22,5.44,6.27,1.05,100.98,2.82,4.27,1.46,2.81,124.12,5.2,6.23,2.35,3.87,139.12
2023,8,23,6.67,7.11,0.54,101.13,1.58,2.27,0.37,1.91,89.25,3.07,5.8,0.38,5.42,89.25
2023,8,24,4.63,6.5,0.69,100.76,1.94,3.33,1.16,2.16,179.12,3.69,5.38,1.6,3.77,181.19
2023,8,25,5.61,6.61,0.88,100.4,2.38,3.72,1.56,2.16,213.0,4.43,5.66,3.24,2.42,215.94
2023,8,26,5.75,6.45,0.7,100.24,1.89,2.91,1.27,1.63,249.88,3.58,4.75,2.18,2.57,250.38
2023,8,27,3.53,6.49,0.78,100.45,2.03,2.8,1.32,1.48,66.75,4.0,5.31,2.84,2.47,68.62
2023,8,28,1.68,6.36,0.75,100.61,2.0,2.98,1.27,1.7,64.69,3.77,4.42,3.12,1.3,66.75
2023,8,29,3.59,6.4,0.39,100.43,0.96,1.7,0.47,1.23,150.0,1.82,3.66,0.69,2.98,148.12
2023,8,30,4.0,6.33,0.7,100.09,1.86,2.98,0.95,2.03,210.0,3.56,5.83,1.45,4.38,210.56
2023,8,31,5.33,6.65,1.32,100.56,3.66,5.27,1.98,3.3,22.69,6.55,8.12,5.04,3.07,23.56
2023,9,1,7.01,7.06,0.62,101.55,1.84,2.23,1.3,0.93,61.31,3.8,5.72,1.8,3.91,62.19
2023,9,2,7.0,6.97,0.45,101.43,1.23,2.27,0.48,1.78,216.88,2.27,4.89,0.67,4.22,220.38
2023,9,3,6.61,6.6,0.55,100.88,1.62,2.21,0.79,1.43,252.19,3.44,6.06,1.02,5.04,254.25
2023,9,4,6.24,6.35,0.64,100.65,1.86,2.18,1.39,0.79,292.38,3.83,5.86,1.72,4.14,293.75
2023,9,5,6.04,6.34,0.69,100.67,1.79,2.73,0.59,2.15,255.62,3.3,5.52,0.95,4.56,270.56
2023,9,6,6.2,6.25,0.57,100.44,1.57,2.12,0.74,1.38,278.19,3.04,4.95,1.2,3.76,279.19
2023,9,7,5.77,6.11,0.62,100.19,1.78,2.73,0.86,1.87,223.06,3.43,4.57,1.18,3.39,223.38
2023,9,8,5.8,6.09,0.6,100.56,1.53,2.48,0.27,2.21,202.44,2.93,5.82,0.52,5.3,204.38
2023,9,9,3.39,6.07,0.61,101.04,1.62,3.32,0.35,2.97,173.81,3.01,5.02,0.58,4.45,175.56
2023,9,10,3.9,6.18,0.38,100.96,1.02,1.56,0.46,1.09,134.62,2.16,3.66,0.78,2.88,135.69
2023,9,11,5.52,6.09,0.73,100.85,1.7,2.47,0.46,2.0,271.25,2.79,4.8,0.62,4.17,271.94
2023,9,12,5.64,6.15,0.6,100.78,1.71,2.03,0.68,1.35,240.19,3.52,5.68,0.84,4.84,240.88
2023,9,13,5.33,5.85,0.67,100.67,1.7,2.73,1.13,1.6,265.5,3.12,5.3,1.7,3.59,266.38
2023,9,14,6.11,6.24,0.89,100.94,2.55,3.32,1.79,1.53,186.19,4.84,6.56,3.65,2.91,112.69
2023,9,15,6.48,6.44,1.05,101.05,2.91,4.18,1.78,2.4,252.62,5.09,6.51,3.74,2.77,224.25
2023,9,16,5.95,6.29,0.68,100.91,1.98,2.45,1.16,1.3,267.25,3.95,5.78,1.7,4.09,268.81
2023,9,17,2.41,5.84,0.79,100.55,2.08,4.07,0.46,3.61,218.62,3.76,6.29,0.84,5.45,217.19
2023,9,18,5.26,5.9,0.95,100.33,2.57,3.68,1.12,2.56,312.94,4.77,5.7,2.32,3.38,314.0
2023,9,19,5.82,6.03,0.7,101.0,1.75,2.2,1.04,1.16,270.19,3.14,5.11,1.48,3.62,271.06
2023,9,20,5.42,5.86,0.48,101.31,1.0,1.89,0.2,1.7,168.44,1.53,3.59,0.27,3.32,169.0
2023,9,21,4.53,5.69,0.7,101.55,1.89,2.48,1.03,1.45,63.12,3.53,5.45,1.56,3.89,49.44
2023,9,22,2.63,5.67,1.42,101.34,3.95,6.16,1.89,4.27,27.81,6.76,9.81,4.17,5.63,30.69
2023,9,23,1.08,5.62,1.88,99.9,5.03,7.02,1.84,5.17,33.38,8.02,11.07,3.86,7.21,37.94
2023,9,24,2.71,5.58,0.77,100.38,1.88,3.56,0.73,2.84,242.44,3.08,5.25,1.33,3.92,243.62
2023,9,25,2.6,5.52,0.59,100.95,1.73,2.11,1.4,0.71,244.38,3.5,4.66,2.33,2.33,244.31
2023,9,26,1.81,5.35,0.84,101.56,2.4,3.11,1.78,1.33,64.25,4.18,4.62,3.66,0.95,66.0
2023,9,27,2.24,5.37,0.77,101.6,2.26,3.05,1.72,1.34,29.31,4.23,5.27,3.62,1.66,30.81
2023,9,28,2.4,5.31,0.69,101.33,2.05,2.61,1.73,0.88,88.0,3.73,4.88,3.03,1.84,60.38
2023,9,29,2.51,5.34,0.73,101.14,2.14,3.02,1.58,1.44,250.31,3.96,4.82,3.45,1.37,251.69
2023,9,30,2.53,5.4,0.73,101.37,2.1,3.17,0.39,2.78,138.0,4.0,4.89,0.55,4.34,138.75
2023,10,1,5.12,5.1,0.79,101.49,2.23,3.09,1.1,1.98,254.25,4.2,5.59,1.69,3.9,240.44
2023,10,2,5.07,5.23,0.63,101.44,1.88,2.25,1.4,0.85,158.5,3.57,5.83,1.86,3.97,160.12
2023,10,3,4.89,5.23,0.55,101.4,1.34,2.16,0.77,1.4,171.69,2.26,4.2,1.03,3.17,156.81
2023,10,4,5.33,5.32,0.64,101.43,1.66,2.11,0.65,1.46,154.56,3.0,5.22,0.92,4.3,154.25
2023,10,5,4.05,5.22,0.62,101.27,1.63,2.18,0.62,1.55,103.5,3.02,4.49,0.85,3.63,105.19
2023,10,6,2.99,4.99,0.5,100.69,1.01,1.8,0.48,1.33,184.06,1.53,3.66,0.63,3.03,184.31
2023,10,7,3.39,5.07,0.98,100.29,2.85,5.0,1.71,3.29,299.19,5.48,7.8,3.51,4.3,299.44
2023,10,8,4.89,5.36,0.91,100.37,2.7,3.91,1.73,2.18,268.25,5.03,5.85,3.59,2.26,269.88
2023,10,9,4.55,5.16,0.85,100.41,2.53,4.11,1.62,2.48,239.5,4.95,6.6,2.45,4.16,240.44
2023,10,10,4.99,5.02,0.77,100.36,2.13,3.66,1.21,2.45,237.12,4.03,5.74,1.66,4.08,237.31
2023,10,11,3.99,5.02,0.64,100.49,1.88,2.3,1.31,0.99,275.12,3.57,5.05,1.68,3.38,275.62
2023,10,12,4.66,4.87,0.45,100.47,1.26,2.29,0.15,2.14,182.19,2.45,4.98,0.27,4.72,181.88
2023,10,13,4.7,4.82,0.62,100.65,1.78,2.19,1.01,1.18,105.44,3.38,5.72,1.52,4.2,106.44
2023,10,14,1.51,4.45,0.62,99.76,1.88,3.45,0.62,2.84,217.94,3.6,6.41,1.17,5.24,219.06
2023,10,15,3.74,4.72,1.23,99.7,3.38,5.2,1.81,3.39,329.06,5.94,8.45,4.2,4.25,330.56
2023,10,16,3.63,4.79,0.78,100.13,2.38,3.23,1.73,1.5,308.19,4.53,5.6,2.99,2.61,309.56
2023,10,17,3.22,4.7,0.8,100.82,2.16,3.01,1.39,1.62,245.69,3.7,4.52,2.46,2.06,246.25
2023,10,18,3.54,4.66,0.53,101.37,1.52,2.29,0.49,1.8,121.88,3.09,5.26,0.67,4.59,120.94
2023,10,19,4.15,4.61,0.76,101.1,2.3,3.52,1.41,2.11,185.69,4.6,5.93,1.93,4.0,186.5
2023,10,20,2.3,4.41,0.8,99.72,2.43,4.09,1.5,2.59,216.38,4.62,6.31,3.53,2.77,217.5
2023,10,21,4.39,4.56,1.12,99.48,3.31,5.14,1.82,3.33,270.62,6.1,7.91,4.12,3.79,272.69
2023,10,22,4.37,4.53,1.04,100.28,3.1,4.92,1.91,3.0,297.38,5.79,7.55,4.12,3.43,297.94
2023,10,23,4.57,4.66,0.79,101.56,2.02,3.53,0.73,2.8,262.19,3.48,5.3,0.93,4.37,248.0
2023,10,24,4.54,4.48,0.73,102.04,1.88,2.64,1.07,1.57,202.62,3.34,5.78,1.38,4.41,203.0
2023,10,25,4.46,4.4,0.7,101.96,2.23,2.67,1.38,1.29,218.0,4.7,6.45,1.8,4.66,218.81
2023,10,26,4.02,4.22,0.66,101.73,2.12,2.61,1.62,0.99,224.12,4.48,5.85,2.05,3.8,224.62
2023,10,27,4.02,4.17,0.64,101.42,2.11,2.71,1.62,1.09,233.06,4.45,6.27,2.34,3.93,234.12
2023,10,28,4.05,4.03,0.55,101.14,1.72,2.27,1.09,1.17,240.56,3.45,5.58,1.83,3.75,241.88
2023,10,29,3.96,3.95,0.66,100.8,2.01,2.81,1.39,1.41,215.56,4.23,5.92,1.86,4.06,216.56
2023,10,30,3.99,4.03,1.13,100.38,3.2,4.74,1.85,2.89,222.31,5.65,7.9,3.77,4.13,223.25
2023,10,31,0.99,3.84,0.87,100.98,2.2,3.64,0.16,3.47,99.0,3.57,5.95,0.27,5.69,117.44
2023,11,1,4.09,4.23,1.15,101.44,3.44,5.52,2.06,3.46,322.19,6.22,8.24,4.49,3.76,323.56
2023,11,2,4.25,4.2,0.55,102.46,1.59,2.43,0.45,1.98,229.75,2.91,5.0,0.63,4.37,230.5
2023,11,3,4.27,4.21,0.68,102.27,1.88,2.7,0.7,2.01,201.62,3.37,5.03,1.02,4.02,201.94
2023,11,4,4.13,4.17,0.65,101.55,1.6,2.5,0.58,1.93,236.5,2.78,4.82,0.84,3.98,237.81
2023,11,5,3.7,3.8,0.73,101.03,1.93,2.52,0.91,1.61,237.06,3.47,5.38,1.07,4.31,237.38
2023,11,6,3.56,3.67,0.65,101.07,2.02,2.71,1.07,1.64,124.31,4.09,6.77,1.55,5.22,125.62
2023,11,7,3.34,3.57,0.84,100.53,2.72,3.69,2.18,1.51,241.12,5.37,7.01,3.76,3.25,242.88
2023,11,8,3.71,3.67,0.57,100.96,1.98,2.47,0.59,1.88,172.31,4.01,5.98,0.7,5.28,158.44
2023,11,9,3.04,3.5,0.81,100.53,2.53,3.64,1.67,1.97,187.56,4.72,6.62,3.09,3.52,189.19
2023,11,10,0.58,3.34,0.84,101.4,2.49,4.16,1.05,3.12,136.69,4.53,6.2,1.83,4.37,137.12
2023,11,11,2.75,3.74,0.59,101.95,1.67,2.43,1.06,1.37,211.69,3.05,4.58,1.44,3.14,226.12
2023,11,12,3.38,3.59,0.78,102.19,2.34,3.22,1.79,1.43,32.94,4.39,5.66,3.71,1.95,34.25
2023,11,13,3.65,3.62,0.58,101.92,1.87,2.75,0.34,2.41,176.38,3.8,6.34,0.42,5.91,177.88
2023,11,14,3.57,3.75,0.92,102.03,2.51,3.73,1.55,2.18,238.62,4.39,6.17,2.22,3.95,239.5
2023,11,15,2.5,3.61,0.55,102.18,1.41,2.43,0.45,1.98,170.25,2.7,6.09,0.52,5.58,170.25
2023,11,16,3.59,3.53,0.68,101.74,2.11,2.79,0.84,1.95,213.94,4.19,5.83,1.0,4.83,214.31
2023,11,17,2.65,3.33,0.65,100.87,1.91,2.55,0.38,2.18,195.38,3.71,5.77,0.63,5.14,194.5
2023,11,18,3.38,3.35,0.95,100.3,2.94,5.03,1.89,3.15,263.12,5.7,7.52,4.55,2.97,263.31
2023,11,19,3.58,3.52,0.68,100.96,1.76,2.45,0.96,1.49,280.56,3.18,5.12,1.44,3.68,281.75
2023,11,20,2.66,3.4,0.78,101.81,2.32,3.62,1.76,1.86,97.06,4.33,5.66,2.89,2.77,83.38
2023,11,21,0.39,3.11,1.38,101.26,4.04,6.31,1.84,4.47,114.44,7.33,11.11,3.52,7.59,117.44
2023,11,22,1.97,3.07,0.88,100.18,2.66,4.78,0.88,3.9,300.62,4.92,9.03,1.77,7.27,301.44
2023,11,23,3.35,3.34,0.65,100.85,2.1,2.69,1.49,1.2,278.44,4.01,5.73,2.08,3.65,279.62
2023,11,24,2.48,3.14,0.61,101.42,2.02,2.73,1.51,1.22,208.38,4.02,5.78,2.3,3.48,209.62
2023,11,25,3.25,3.28,0.8,102.0,2.36,3.28,1.4,1.89,51.56,4.34,5.71,2.54,3.17,37.75
2023,11,26,1.74,3.03,0.48,101.08,1.53,2.19,0.84,1.35,187.06,2.84,4.59,1.05,3.54,188.38
2023,11,27,3.31,3.27,0.84,100.49,2.61,3.88,1.84,2.03,286.31,4.84,6.31,3.63,2.68,287.56
2023,11,28,2.97,3.35,1.08,101.13,3.37,6.06,1.84,4.23,282.5,6.02,9.24,3.54,5.7,283.06
2023,11,29,3.4,3.34,0.67,101.51,2.07,2.94,1.34,1.61,247.25,4.0,6.41,2.01,4.41,248.31
2023,11,30,3.05,3.25,0.6,101.47,2.14,2.88,0.92,1.95,220.44,4.47,7.05,1.12,5.93,221.31
2023,12,1,1.35,2.92,0.67,101.29,2.33,3.28,1.52,1.76,201.06,4.62,6.7,1.89,4.8,202.38
2023,12,2,1.1,2.78,0.48,100.89,1.65,2.4,0.49,1.91,207.12,3.49,5.27,0.72,4.55,206.88
2023,12,3,0.99,2.74,0.67,100.04,2.29,3.26,1.48,1.77,214.25,4.69,6.12,3.45,2.67,215.06
2023,12,4,2.67,3.06,0.62,100.45,2.01,2.6,0.77,1.83,289.06,4.05,5.9,0.89,5.01,289.0
2023,12,5,2.94,3.0,0.46,100.95,1.3,2.35,0.11,2.24,232.81,2.49,5.84,0.16,5.69,214.88
2023,12,6,1.77,2.87,0.97,101.07,2.89,5.03,1.42,3.61,269.62,5.23,7.63,2.41,5.23,255.44
2023,12,7,2.39,2.95,0.78,101.28,2.54,3.59,1.89,1.7,243.75,4.97,6.32,2.48,3.84,245.0
2023,12,8,2.74,2.93,0.55,101.34,1.91,2.51,0.18,2.33,201.81,4.05,6.38,0.23,6.15,202.12
2023,12,9,2.6,2.84,0.72,101.36,2.38,3.17,1.55,1.62,203.0,4.73,6.74,2.87,3.88,204.06
2023,12,10,0.67,2.65,1.03,100.35,3.27,5.49,2.3,3.19,202.69,6.03,8.52,4.45,4.06,204.5
2023,12,11,2.67,3.03,1.13,101.07,3.2,4.87,1.88,2.99,313.12,5.62,7.02,4.1,2.93,314.69
2023,12,12,3.13,3.08,0.69,102.43,2.09,2.66,0.83,1.83,255.62,4.01,6.45,0.98,5.46,255.62
2023,12,13,2.69,2.92,0.6,102.72,2.08,2.64,1.13,1.51,266.25,4.28,6.65,1.34,5.31,266.31
2023,12,14,3.02,3.05,0.62,103.08,1.81,2.61,0.84,1.77,228.56,3.42,5.72,1.11,4.62,229.19
2023,12,15,3.0,2.98,0.71,102.55,2.01,2.92,1.06,1.87,267.0,3.7,5.89,1.33,4.55,267.31
2023,12,16,2.63,2.95,0.61,102.26,1.98,2.62,0.7,1.93,114.94,4.12,6.15,0.86,5.29,115.81
2023,12,17,0.58,2.7,0.91,100.55,2.77,6.0,1.48,4.52,69.06,4.97,9.3,2.82,6.48,73.62
2023,12,18,2.92,2.89,1.64,99.16,4.76,5.98,3.16,2.82,295.31,8.36,9.81,6.67,3.14,297.0
2023,12,19,3.01,3.01,1.02,101.41,3.3,4.73,2.2,2.53,312.06,6.3,7.17,4.88,2.29,313.31
2023,12,20,3.01,2.98,0.73,102.35,1.97,2.71,1.21,1.5,316.19,3.61,5.24,2.18,3.07,317.0
2023,12,21,2.56,2.87,0.7,102.29,1.73,2.4,0.76,1.64,156.5,3.09,5.22,1.21,4.0,156.69
2023,12,22,2.69,2.84,0.55,102.22,1.3,2.57,0.5,2.07,117.19,2.2,4.68,0.64,4.04,118.38
2023,12,23,1.99,2.84,0.52,102.22,1.54,2.38,0.66,1.72,143.5,2.82,4.86,1.01,3.84,144.06
2023,12,24,2.1,2.85,0.56,102.09,1.19,2.16,0.3,1.86,185.5,1.84,3.89,0.48,3.41,186.0
2023,12,25,2.07,2.88,0.61,101.95,1.56,2.45,0.68,1.78,113.62,2.93,6.38,0.93,5.45,115.0
2023,12,26,1.37,2.7,0.6,101.51,1.99,2.52,1.56,0.95,85.75,3.83,4.79,2.45,2.33,87.69
2023,12,27,1.07,2.65,0.73,100.41,2.28,3.6,0.9,2.7,138.0,4.41,5.62,1.36,4.27,139.75
2023,12,28,1.2,2.79,0.58,99.99,1.91,2.35,1.21,1.14,266.88,3.92,5.9,1.61,4.29,268.12
2023,12,29,2.39,2.85,0.63,100.04,1.74,3.33,0.52,2.81,234.75,3.11,5.4,0.72,4.69,236.69
2023,12,30,2.53,2.95,0.9,100.43,2.88,4.35,2.11,2.24,252.75,5.29,6.65,4.27,2.38,254.25
2023,12,31,3.0,2.99,0.54,101.0,1.79,2.41,0.52,1.9,226.31,3.58,5.89,0.59,5.3,227.31
2024,1,1,1.1,2.82,0.77,101.02,2.45,3.46,1.88,1.59,307.0,4.6,5.87,3.82,2.05,307.69
2024,1,2,2.81,2.82,0.98,101.37,2.62,3.82,1.49,2.32,315.75,4.48,6.45,2.1,4.35,316.75
2024,1,3,2.51,-999.0,0.66,101.08,1.52,2.11,0.59,1.52,219.31,2.4,3.97,0.62,3.34,219.38
2024,1,4,1.15,-999.0,1.02,101.15,3.11,5.27,1.66,3.61,325.19,5.8,7.91,2.97,4.95,326.06
2024,1,5,2.9,-999.0,0.56,101.92,1.8,2.52,0.23,2.3,195.69,3.7,5.78,0.29,5.49,211.06
2024,1,6,0.31,-999.0,0.95,100.42,2.74,4.82,1.41,3.41,180.25,4.85,8.43,2.95,5.48,182.44
2024,1,7,2.83,2.84,1.13,100.41,3.37,5.71,1.64,4.08,269.06,6.09,8.87,3.06,5.81,270.5
2024,1,8,2.92,2.93,0.66,102.12,2.12,3.01,0.34,2.66,188.31,4.18,6.43,0.46,5.97,189.56
2024,1,9,0.25,-999.0,2.05,100.03,5.73,10.76,1.73,9.03,151.06,9.76,17.16,3.59,13.56,153.44
2024,1,10,2.54,-999.0,1.49,99.47,4.42,6.8,2.41,4.39,252.5,8.14,10.36,5.29,5.06,254.06
2024,1,11,2.97,2.98,0.82,100.71,2.63,3.78,1.78,2.0,242.44,5.21,7.47,2.38,5.09,243.62
2024,1,12,2.23,-999.0,1.41,100.53,3.91,7.46,1.87,5.6,140.44,6.88,13.22,3.09,10.13,142.06
2024,1,13,2.86,-999.0,1.63,99.54,4.74,7.38,3.02,4.36,254.12,8.6,11.05,6.47,4.59,254.75
2024,1,14,2.99,3.02,1.1,100.99,3.27,5.71,1.3,4.41,238.81,5.92,9.13,2.92,6.2,239.25
2024,1,15,0.71,-999.0,0.61,101.47,1.55,2.41,0.53,1.88,49.62,2.43,3.46,0.41,3.05,65.44
2024,1,16,0.66,-999.0,1.15,100.62,2.93,4.45,1.02,3.42,321.81,4.53,7.52,1.35,6.17,320.75
2024,1,17,3.23,3.23,1.2,101.43,3.13,4.34,2.17,2.17,274.56,5.28,6.34,3.53,2.81,275.44
2024,1,18,2.78,-999.0,0.76,101.35,2.1,2.63,1.66,0.98,226.06,4.12,6.1,2.45,3.65,226.81
2024,1,19,1.48,-999.0,1.02,100.41,2.8,4.81,0.88,3.94,269.81,4.99,7.61,1.45,6.16,270.62
2024,1,20,2.49,-999.0,1.61,101.58,4.27,5.45,3.01,2.45,309.88,7.12,8.73,5.44,3.29,310.88
2024,1,21,3.33,3.33,1.04,102.65,3.02,4.4,1.77,2.62,324.44,5.52,6.55,3.84,2.71,325.5
2024,1,22,3.27,3.28,0.74,102.85,2.07,2.66,0.69,1.98,252.81,3.92,6.8,0.88,5.92,253.0
2024,1,23,1.76,-999.0,0.62,102.54,2.12,2.68,1.42,1.26,219.56,4.57,6.3,2.29,4.02,220.0
2024,1,24,2.31,-999.0,0.66,102.18,2.24,3.48,1.47,2.02,183.56,4.76,7.48,1.99,5.48,184.19
2024,1,25,1.02,-999.0,0.78,101.33,2.82,3.73,2.16,1.56,198.56,5.86,7.09,4.55,2.55,199.94
2024,1,26,2.71,-999.0,0.98,100.94,3.05,4.24,2.4,1.84,234.25,6.16,7.47,4.88,2.59,235.62
2024,1,27,2.8,-999.0,0.91,101.25,2.59,3.61,1.77,1.84,81.81,4.56,5.82,2.23,3.59,82.5
2024,1,28,1.21,-999.0,0.85,99.91,2.27,3.46,0.48,2.98,251.38,3.82,5.35,1.18,4.17,253.81
2024,1,29,3.35,-999.0,1.26,100.69,3.55,5.52,2.2,3.33,335.06,6.43,8.17,4.62,3.54,335.88
2024,1,30,2.85,-999.0,0.62,101.31,1.82,2.32,1.26,1.06,145.69,3.48,5.0,1.66,3.34,147.25
2024,1,31,1.89,-999.0,0.73,101.11,1.93,2.7,1.4,1.31,78.06,3.27,4.55,2.23,2.33,79.19
2024,2,1,3.55,3.55,0.76,100.98,1.94,2.68,0.88,1.8,245.88,3.45,6.84,1.22,5.62,246.94
2024,2,2,1.72,-999.0,0.95,100.55,2.78,4.5,1.53,2.98,227.44,5.3,6.8,2.05,4.75,228.19
2024,2,3,3.66,3.69,0.88,101.07,2.29,3.34,0.59,2.75,184.69,3.91,5.36,0.76,4.6,170.25
2024,2,4,3.74,3.75,0.73,100.8,1.84,2.42,0.06,2.36,103.19,3.07,5.38,0.09,5.29,103.25
2024,2,5,3.78,3.78,0.82,100.55,2.04,2.96,0.31,2.64,107.69,3.67,6.74,0.4,6.34,107.94
2024,2,6,3.93,3.93,1.14,101.24,3.09,4.79,2.18,2.61,20.75,5.38,6.86,3.64,3.22,21.81
2024,2,7,3.87,3.87,0.83,101.79,2.21,2.81,1.37,1.45,103.38,3.91,5.8,2.45,3.36,89.06
2024,2,8,3.58,-999.0,0.69,101.79,2.01,2.74,1.33,1.41,192.25,3.92,7.01,1.67,5.34,193.19
2024,2,9,2.71,-999.0,0.84,101.15,2.49,3.1,1.98,1.12,198.25,4.65,6.44,3.46,2.98,200.06
2024,2,10,1.57,-999.0,0.92,100.68,2.79,3.73,2.13,1.59,230.38,5.32,6.79,4.1,2.69,231.56
2024,2,11,0.68,-999.0,0.65,100.5,1.78,2.41,1.05,1.37,104.19,3.33,5.05,1.49,3.56,104.75
2024,2,12,0.55,-999.0,0.61,100.24,1.62,2.7,0.98,1.72,99.81,2.84,3.85,1.52,2.34,101.38
2024,2,13,3.4,-999.0,1.66,99.79,4.24,6.8,2.31,4.49,272.75,7.34,9.96,3.73,6.24,273.62
2024,2,14,3.72,4.22,1.0,101.31,2.86,4.24,2.02,2.21,229.19,5.51,6.55,3.84,2.73,228.5
2024,2,15,3.66,-999.0,1.02,101.23,2.89,4.23,1.66,2.58,160.5,5.38,9.28,2.7,6.58,161.88
2024,2,16,2.99,-999.0,0.73,100.76,2.31,3.4,0.29,3.11,241.88,4.59,7.07,0.29,6.78,254.19
2024,2,17,3.63,-999.0,1.59,100.44,4.13,6.05,2.2,3.85,298.38,7.12,8.91,5.09,3.82,298.75
2024,2,18,3.49,-999.0,0.97,100.94,2.69,3.91,1.79,2.12,249.06,5.04,6.8,3.3,3.51,249.88
2024,2,19,4.58,4.58,0.73,101.44,2.16,2.98,1.23,1.76,109.0,4.2,6.16,1.7,4.47,108.62
2024,2,20,4.51,-999.0,0.71,102.13,1.88,2.73,0.91,1.83,77.88,3.4,6.61,1.2,5.41,79.31
2024,2,21,4.61,4.62,0.62,101.97,1.76,2.59,1.08,1.52,67.06,3.29,6.24,1.36,4.89,67.88
2024,2,22,3.85,-999.0,1.08,100.67,2.93,4.5,1.05,3.45,180.38,5.2,8.46,1.34,7.12,182.44
2024,2,23,0.87,-999.0,0.84,99.36,2.43,3.52,0.98,2.54,267.81,4.47,7.48,1.55,5.93,268.56
2024,2,24,4.35,-999.0,0.92,100.04,2.37,4.35,1.16,3.2,313.31,3.96,6.87,1.58,5.29,314.12
2024,2,25,4.45,-999.0,0.66,101.34,1.96,3.16,0.34,2.81,215.88,3.87,6.74,0.39,6.35,217.38
2024,2,26,4.02,4.67,0.98,101.03,2.75,3.41,1.86,1.55,203.56,5.05,7.35,4.27,3.08,205.31
2024,2,27,1.41,-999.0,1.48,100.66,4.1,5.99,2.62,3.38,194.31,7.3,9.63,4.77,4.87,196.56
2024,2,28,0.74,-999.0,2.29,100.23,6.02,8.34,4.21,4.13,226.0,10.18,12.7,8.01,4.68,227.94
2024,2,29,5.1,5.13,0.99,102.16,2.45,4.97,0.74,4.23,268.12,4.15,9.05,0.95,8.11,269.06
2024,3,1,3.85,-999.0,0.96,102.53,2.59,3.96,1.55,2.42,92.5,4.63,5.78,2.66,3.13,94.0
2024,3,2,2.57,-999.0,0.98,101.39,2.46,4.48,0.95,3.52,168.56,4.12,7.58,1.5,6.09,169.0
2024,3,3,4.36,-999.0,0.57,101.55,1.42,2.1,0.75,1.35,103.19,2.61,4.66,1.2,3.45,103.62
2024,3,4,2.87,-999.0,0.99,101.53,2.59,4.2,1.43,2.77,61.81,4.38,6.64,1.82,4.82,63.38
2024,3,5,3.34,-999.0,0.91,101.04,2.43,4.12,0.92,3.2,226.06,4.21,6.27,1.45,4.81,213.38
2024,3,6,0.84,-999.0,0.78,100.47,2.24,2.77,1.59,1.18,103.06,4.14,4.87,2.86,2.02,104.19
2024,3,7,4.06,-999.0,0.99,100.65,2.77,4.59,1.92,2.68,181.12,5.41,6.73,4.4,2.34,196.44
2024,3,8,3.67,-999.0,0.91,101.55,2.44,3.84,1.66,2.17,91.25,4.11,5.88,2.21,3.66,91.94
2024,3,9,0.58,-999.0,1.04,100.34,2.77,4.65,0.55,4.09,156.12,4.65,7.15,1.21,5.94,158.31
